Question,Answer,Confidence,Valid
"Will Sanofi enter into an agreement for exclusive global marketing rights for teplizumab (Tzield) with Provention Bio by December 31, 2023?",0,1.0,True
"Will the FDA approve Johnson & Johnson's nipocalimab for the treatment of generalized myasthenia gravis (gMG) by December 31, 2025?",1,1.0,True
"Will AstraZeneca and Daiichi Sankyo's datopotamab deruxtecan (Dato-DXd) receive FDA approval for the treatment of advanced or metastatic non-small cell lung cancer by December 31, 2024?",0,1.0,True
"Will Novo Nordisk receive FDA approval for a new indication for Wegovy (semaglutide) to reduce the risk of major adverse cardiovascular events (MACE) by December 31, 2024?",1,1.0,True
"Will the FDA grant full (traditional) approval for Tivdak (tisotumab vedotin-tftv) for the treatment of recurrent or metastatic cervical cancer by December 31, 2024?",1,1.0,True
"Will Chinook Therapeutics (Novartis) report a successful primary endpoint (reduction in proteinuria) for the Phase 3 ALIGN trial of atrasentan by December 31, 2024?",1,1.0,True
"Will Amylyx Pharmaceuticals formally announce the withdrawal of Relyvrio (AMX0035) from the US market by June 30, 2024?",1,1.0,True
"Will Novo Nordisk's CagriSema Phase 3 trial meet its primary endpoints by March 31, 2025?",1,0.9,True
"Will Coya Therapeutics initiate a Phase 2 clinical trial for COYA 302 in patients with Amyotrophic Lateral Sclerosis (ALS) by December 31, 2024?",0,1.0,True
"Will the FDA approve Amylyx Pharmaceuticals' AMX0035 for the treatment of ALS by September 30, 2022?",1,1.0,True
"Will Bayer's Phase 3 OCEANIC-STROKE trial for asundexian meet its primary efficacy endpoint by December 31, 2024?",0,1.0,True
"Will Levo Therapeutics initiate a new confirmatory clinical study for LV-101 (intranasal carbetocin) in patients with Prader-Willi Syndrome by December 31, 2024?",1,1.0,True
"Will the FDA approve Neurocrine Biosciences' INGREZZA (valbenazine) oral granules sprinkle formulation by April 30, 2024?",1,1.0,True
"Will the FDA approve AstraZeneca's osimertinib (Tagrisso) for the first-line treatment of patients with metastatic non-small cell lung cancer (NSCLC) harboring uncommon EGFR mutations by December 31, 2025?",0,1.0,True
"Will the FDA grant approval for Sanofi and Regeneron's Dupixent (dupilumab) as a treatment for COPD by June 30, 2024?",0,1.0,True
"Will Xeris Biopharma's Recorlev (levoketoconazole) be commercially available for treatment in the United States by March 31, 2022?",1,1.0,True
"Will Eli Lilly's donanemab receive traditional FDA approval for the treatment of Alzheimer's disease by July 31, 2024?",1,1.0,True
"Will Frequency Therapeutics' Phase 2b clinical trial of FX-322 for sensorineural hearing loss (NCT05086276) meet its primary endpoint by June 30, 2023?",0,1.0,True
"Will Bristol Myers Squibb's Augtyro (repotrectinib) receive FDA approval for the treatment of NTRK-positive solid tumors by June 15, 2024?",1,1.0,True
"Will the FDA approve AbbVie's Rinvoq (upadacitinib) for the treatment of Crohn's disease by December 31, 2023?",1,1.0,True
"Will Mayo Clinic initiate a Phase 2 or Phase 3 interventional clinical trial for cavernous angioma with symptomatic hemorrhage (CASH) using quantitative susceptibility mapping (QSM) as a primary endpoint by December 31, 2025?",0,0.9,True
"Will the FDA issue a final administrative order to remove oral phenylephrine from the over-the-counter (OTC) monograph for use as a nasal decongestant by December 31, 2024?",0,1.0,True
"Will Johnson & Johnson's nipocalimab advance to a Phase 3 clinical trial for rheumatoid arthritis by December 31, 2025?",0,1.0,True
"Will Pfizer initiate a Phase 3 clinical trial for ponsegromab in people with cancer and cachexia by December 31, 2025?",1,0.9,True
"Will Merck's investigational monoclonal antibody clesrovimab (MK-1654) receive FDA approval for the prevention of RSV in infants by December 31, 2025?",1,1.0,True
"Will Nanoscope Therapeutics submit a Biologics License Application (BLA) to the FDA for MCO-010 by December 31, 2024?",0,1.0,True
"Will researchers at UC Berkeley or UC Santa Barbara initiate a Phase 2 clinical trial of disulfiram (Antabuse) for the treatment of retinitis pigmentosa by December 31, 2025?",0,0.9,True
"Will Insilico Medicine's Phase 2 clinical trial of the anti-fibrotic small molecule inhibitor INS018_055 complete its primary data collection by December 31, 2025?",1,1.0,True
"Will the FDA approve AstraZeneca and Daiichi Sankyo's Enhertu (trastuzumab deruxtecan) for the treatment of HER2-low metastatic breast cancer by December 31, 2022?",1,1.0,True
"Will Terns Pharmaceuticals announce the initiation of a Phase 2b clinical trial for TERN-501 in patients with NASH by December 31, 2024?",0,1.0,True
"Will Biogen report that the Phase 3 ENCORE trial of Aduhelm (aducanumab) met its primary endpoint for slowing cognitive decline by December 31, 2024?",0,1.0,True
"Will the FDA approve Janssen's Rybrevant (amivantamab-vmjw) in combination with chemotherapy for the first-line treatment of patients with EGFR Exon 20 insertion-mutated NSCLC by March 31, 2024?",1,1.0,True
"Will the FDA grant full approval to Eli Lilly's donanemab for the treatment of early Alzheimer's disease by December 31, 2024?",1,1.0,True
"Will BioAge complete its Phase 2 clinical trial of BGE-105 for the prevention of muscle loss in patients being treated for obesity by December 31, 2025?",0,1.0,True
"Will Johnson & Johnson's daratumumab-based quadruplet regimen receive FDA approval for transplant-eligible multiple myeloma patients by December 31, 2025?",1,1.0,True
"Will Novo Nordisk's Phase 3 REDEFINE 1 trial for CagriSema in obesity meet its primary endpoint for body weight reduction by December 31, 2024?",1,1.0,True
"Will the FDA approve Sarepta Therapeutics' gene therapy delandistrogene moxeparvovec (SRP-9001) for the treatment of Duchenne muscular dystrophy by June 22, 2023?",1,1.0,True
"Will ABL Bio and Sanofi initiate a Phase 2 clinical trial for ABL301 in patients with Parkinson's disease by December 31, 2025?",0,0.9,True
"Will Azura Ophthalmics' Phase 3 clinical trial for AZR-MD-001 meet its primary endpoints for the treatment of Meibomian Gland Dysfunction (MGD) by December 31, 2025?",0,0.9,True
"Will Takeda Pharmaceuticals' Ninlaro (ixazomib) receive a new FDA label expansion for use in a broader patient population for multiple myeloma by December 31, 2025?",0,0.9,True
"Will Eli Lilly's donanemab receive a positive recommendation from the FDA Advisory Committee for the treatment of early Alzheimer's disease by July 31, 2024?",1,1.0,True
"Will Eli Lilly's SURMOUNT-2 clinical trial for tirzepatide in chronic weight management complete by April 30, 2023?",1,1.0,True
"Will Takeda initiate a Phase 3 trial of TAK-279 in psoriatic arthritis by December 31, 2024?",1,0.9,True
"Will Biogen submit a New Drug Application (NDA) to the FDA for BIIB078 for the treatment of ALS by December 31, 2024?",0,1.0,True
"Will Cybin Inc. receive FDA Breakthrough Therapy Designation for CYB003 in major depressive disorder by December 31, 2024?",1,1.0,True
"Will the FDA approve Syndax Pharmaceuticals' revumenib for the treatment of KMT2A-rearranged acute leukemia by December 31, 2024?",1,1.0,True
"Will Ocular Therapeutix file a New Drug Application (NDA) with the FDA for axpaxli in the treatment of wet age-related macular degeneration by December 31, 2024?",0,1.0,True
"Will Pieris Pharmaceuticals and AstraZeneca announce positive topline results from the Phase 2 clinical trial of PRS-060 for the treatment of asthma by December 31, 2022?",0,1.0,True
"Will Gilead Sciences' magrolimab meet the primary endpoints in its Phase 3 trials for acute myeloid leukemia (AML) by December 31, 2024?",0,1.0,True
"Will Bayer and Merck's Phase 3 VICTOR trial of vericiguat in patients with heart failure with reduced ejection fraction report meeting its primary endpoint by December 31, 2024?",0,1.0,True
"Will Gilead Sciences announce results from the PURPOSE 2 Phase 3 trial of lenacapavir for HIV prevention by March 31, 2025?",0,1.0,True
"Will Nuance Pharma report top-line results from its Phase 2 clinical trial of ensifentrine for the treatment of COPD in China by December 31, 2024?",0,1.0,True
"Will Viking Therapeutics initiate a Phase 2 clinical trial for the oral formulation of VK2735 by December 31, 2024?",1,1.0,True
"Will Alnylam Pharmaceuticals receive FDA approval for vutrisiran (Amvuttra) for the treatment of ATTR amyloidosis with cardiomyopathy (ATTR-CM) by June 30, 2025?",1,1.0,True
"Will Shanghai Henlius Biotech receive marketing authorization for HLX04-O for the treatment of wet age-related macular degeneration (wAMD) from China's National Medical Products Administration (NMPA) by December 31, 2025?",1,1.0,True
"Will Immuneel Therapeutics announce that its Phase 2 IMAGINE trial for CAR-T cell therapy met its primary endpoints by December 31, 2025?",1,0.9,True
"Will BeiGene's zanubrutinib Phase 3 SEQUOIA trial report updated overall survival data for first-line CLL by December 31, 2025?",1,1.0,True
"Will Novo Nordisk apply for FDA approval of semaglutide for the treatment of kidney disease by December 31, 2024?",1,1.0,True
"Will Biogen and Eisai receive full FDA approval for their Alzheimer's treatment Leqembi (lecanemab) by July 31, 2023?",1,1.0,True
"Will Viking Therapeutics initiate a Phase 3 clinical trial for its obesity candidate VK2735 by December 31, 2024?",0,1.0,True
"Will the FDA expand the approved label for Novo Nordisk's Wegovy to include the reduction of major adverse cardiovascular events in adults with established heart disease by December 31, 2024?",1,1.0,True
"Will Minghui Pharmaceutical's MH004 cream meet its primary endpoints in the Phase 3 clinical trial for mild-to-moderate atopic dermatitis by December 31, 2025?",1,1.0,True
"Will Novartis announce that the Phase 1 trial of KAZ954 in combination with NZV930 (NCT04237649) met its primary objectives by December 31, 2025?",0,1.0,True
"Will Gilead Sciences' Bulevirtide receive FDA approval for the treatment of chronic hepatitis delta virus (HDV) by December 31, 2024?",0,1.0,True
"Will the FDA grant full clinical approval to Eisai and Biogen's lecanemab (Leqembi) for the treatment of Alzheimer’s disease by December 31, 2023?",1,1.0,True
"Will Vertex Pharmaceuticals release clinical data from its Phase 1 trial of VX-264 for type 1 diabetes by December 31, 2025?",1,1.0,True
"Will the FDA grant accelerated approval to Kazia Therapeutics' paxalisib for the treatment of newly diagnosed glioblastoma by December 31, 2025?",0,1.0,True
"Will Clene Nanomedicine initiate its Phase 3 clinical trial of CNM-Au8 for the treatment of multiple sclerosis by December 31, 2024?",0,1.0,True
"Will the FDA approve Eli Lilly's lebrikizumab for the treatment of moderate-to-severe atopic dermatitis by December 31, 2024?",1,1.0,True
"Will Summit Therapeutics' bispecific antibody ivonescimab (AK112) receive FDA approval for the treatment of Non-Small Cell Lung Cancer (NSCLC) by December 31, 2025?",0,1.0,True
"Will Insilico Medicine's AI-designed drug candidate for idiopathic pulmonary fibrosis (IPF) successfully complete its Phase 2 clinical trial by December 31, 2025?",1,0.9,True
"Will the FDA approve Amylyx Pharmaceuticals' AMX0035 for the treatment of Amyotrophic Lateral Sclerosis (ALS) by September 30, 2022?",1,1.0,True
"Will Biogen's Alzheimer's drug Aduhelm receive a positive final National Coverage Determination (NCD) for Medicare coverage by June 30, 2022?",0,1.0,True
"Will the FDA approve Pfizer's marstacimab for the treatment of hemophilia A or B by December 31, 2024?",1,1.0,True
"Will the FDA grant de novo clearance or 510(k) clearance for a new Apple Watch AI-enabled diagnostic feature for a condition other than AFib by December 31, 2025?",1,1.0,True
"Will the FDA grant label expansion for GSK's Arexvy RSV vaccine to include adults aged 50-59 by June 30, 2024?",1,1.0,True
"Will the FDA approve Pfizer's RSV vaccine for use in pregnant individuals to protect infants by August 31, 2023?",1,1.0,True
"Will Cybin Inc. begin recruitment for its Phase 3 study of CYB003 for Major Depressive Disorder by March 31, 2024?",0,1.0,True
"Will ACELYRIN initiate the Phase 3 program for lonigutamab in patients with thyroid eye disease by March 31, 2025?",1,1.0,True
"Will Nevro Corporation receive CE Mark or equivalent regulatory approval for its Senza HFX iQ spinal cord stimulation system in Europe by June 30, 2023?",0,1.0,True
"Will the FDA approve Anavex Life Sciences' blarcamesine (Anavex2-73) for the treatment of Rett syndrome by December 31, 2024?",0,1.0,True
"Will Kazia Therapeutics announce FDA consensus on a path to approval for paxalisib in newly diagnosed glioblastoma patients by March 31, 2025?",1,1.0,True
"Will the FDA approve Astellas Pharma's zolbetuximab for the treatment of CLDN18.2-positive gastric or gastroesophageal junction cancer by January 31, 2024?",0,1.0,True
"Will Eli Lilly's obesity drug Zepbound be available for purchase in the United States by December 31, 2023?",1,1.0,True
"Will Jazz Pharmaceuticals' Phase 3 trial of Nabiximols oromucosal spray meet its primary endpoint for the treatment of multiple sclerosis spasticity by June 30, 2022?",0,1.0,True
"Will Eli Lilly's Zepbound (tirzepatide) be available for purchase in the United States by December 31, 2023?",1,1.0,True
"Will the U.S. Supreme Court issue a ruling that maintains the FDA's original 2000 approval of mifepristone by July 1, 2024?",1,1.0,True
"Will AstraZeneca advance the nonalcoholic steatohepatitis (NASH) candidate ION839 (AZD2693) into Phase 3 clinical trials by December 31, 2025?",0,0.9,True
"Will Sage Therapeutics' Zuranolone (Zurzuvae) receive marketing authorization from the European Medicines Agency (EMA) by June 30, 2025?",0,1.0,True
"Will BioXcel Therapeutics submit a New Drug Application (NDA) to the FDA for BXCL501 for the treatment of Alzheimer's-related agitation by December 31, 2024?",0,1.0,True
"Will the FDA approve Eli Lilly's tirzepatide for the treatment of heart failure with preserved ejection fraction (HFpEF) by December 31, 2024?",0,0.9,True
"Will Jazz Pharmaceuticals receive FDA approval for Nabiximols (Sativex) for the treatment of multiple sclerosis-associated spasticity by December 31, 2025?",0,1.0,True
"Will the FDA approve Otsuka and Lundbeck’s supplemental New Drug Application for brexpiprazole (Rexulti) for the treatment of agitation in patients with Alzheimer’s dementia by June 30, 2023?",1,1.0,True
"Will Bristol Myers Squibb's Opdualag (nivolumab and relatlimab-rmbw) receive FDA approval for an expanded indication in pediatric melanoma by December 31, 2025?",0,1.0,True
"Will Eli Lilly's tirzepatide (Zepbound/Mounjaro) receive FDA approval for the treatment of metabolic dysfunction-associated steatohepatitis (MASH/fatty liver disease) by December 31, 2025?",0,0.9,True
"Will Evommune initiate a Phase 2 clinical trial for its IL-18 targeted fusion protein APB-R3 by June 30, 2025?",1,1.0,True
"Will the 'Chinese version of the Zurich claudication questionnaire' validation study for degenerative lumbar spinal stenosis be published in Scientific Reports by May 31, 2025?",1,1.0,True
"Will Bavarian Nordic's Jynneos vaccine receive full FDA approval for use in adolescents aged 12 to 17 by December 31, 2024?",0,1.0,True
"Will top-line results from the Phase 3 clinical trial of exenatide for Parkinson's disease be reported by December 31, 2024?",0,1.0,True
"Will Galapagos initiate clinical trials for at least three CAR-T candidates from the AboundBio library by June 30, 2025?",1,1.0,True
"Will Biogen and Eisai receive full FDA approval for their Alzheimer's treatment Leqembi (lecanemab) by July 31, 2023?",1,1.0,True
"Will the FDA approve Applied Therapeutics' drug govorestat (AT-007) for the treatment of classic galactosemia by November 28, 2024?",0,1.0,True
"Will Johnson & Johnson’s Shockwave Medical unit begin the limited market release of the Javelin peripheral intravascular lithotripsy (IVL) catheter by March 31, 2025?",1,1.0,True
"Will Edesa Biotech's Phase 2 BARDA-funded platform trial for paridiprubart in general ARDS meet its primary endpoint by December 31, 2025?",0,1.0,True
"Will Johnson & Johnson's MARIPOSA trial (NCT04487080) demonstrate a statistically significant improvement in overall survival for the amivantamab and lazertinib arm compared to the osimertinib arm by December 31, 2025?",1,1.0,True
"Will AstraZeneca's Phase 3 ADRIATIC trial for Imfinzi (durvalumab) meet its primary endpoint of overall survival in limited-stage small-cell lung cancer by December 31, 2024?",1,1.0,True
"Will Astellas Pharma and Seagen's EV-302 trial results for Padcev and Keytruda lead to a European Commission marketing authorization for first-line advanced urothelial carcinoma by August 31, 2024?",1,1.0,True
"Will Aldeyra Therapeutics' reproxalap receive FDA approval for the treatment of dry eye disease by December 31, 2024?",0,1.0,True
"Will Topas Therapeutics announce the commencement of a Phase 2b or Phase 3 clinical trial for TPM502 in celiac disease by December 31, 2025?",1,0.9,True
"Will MoonLake Immunotherapeutics initiate a Phase 3 clinical trial of sonelokimab for the treatment of psoriatic arthritis by December 31, 2024?",1,1.0,True
"Will Moderna's combination flu and COVID-19 vaccine, mRNA-1083, receive FDA approval by December 31, 2025?",0,1.0,True
"Will Heartseed's lead candidate HS-001 complete its Phase 1/2 clinical trial for heart failure by December 31, 2025?",0,0.9,True
"Will the FDA approve UCB's zilucoplan for the treatment of generalized myasthenia gravis (gMG) by December 31, 2023?",1,1.0,True
"Will Futura Medical's MED3000 (Eroxon) be commercially available over-the-counter in United States retail pharmacies by June 30, 2024?",0,1.0,True
"Will AstraZeneca’s nirsevimab (Beyfortus) be commercially available in the U.S. for the 2023-2024 RSV season by October 31, 2023?",1,0.9,True
"Will Sanofi and GSK's next-generation beta COVID-19 vaccine receive European Commission approval by December 31, 2022?",1,1.0,True
"Will GENFIT announce topline data from its Phase 3 ELATIVE trial for elafibranor in Primary Biliary Cholangitis by June 30, 2023?",1,1.0,True
"Will Regeneron initiate a Phase 2 trial combining trevogrumab and garetosmab with incretin-based treatments for obesity by September 30, 2024?",1,1.0,True
"Will ImCheck Therapeutics initiate a pivotal clinical trial for ICT01 by December 31, 2025?",0,1.0,True
"Will NeuroSense report neurofilament results from its Phase IIb PARADIGM trial of PrimeC for ALS by March 31, 2024?",0,1.0,True
"Will Organon and Samsung Bioepis launch the high-concentration formulation of the Hadlima biosimilar in the United States by July 31, 2023?",1,1.0,True
"Will Creative Medical Technology Holdings announce top-line results from its Phase 1/2 clinical trial of CELZ-201 for Type 1 diabetes by December 31, 2025?",0,0.9,True
"Will the FDA approve Journey Medical Corporation's DFD-29 for the treatment of papulopustular rosacea by December 31, 2024?",1,1.0,True
"Will the FDA approve Alnylam Pharmaceuticals' patisiran for the treatment of ATTR amyloidosis with cardiomyopathy by October 31, 2023?",0,1.0,True
"Will AstraZeneca's Phase 3 trial for Dato-DXd (TROPION-Lung01) receive FDA approval for second-line non-small cell lung cancer by December 31, 2024?",0,1.0,True
"Will Novo Nordisk's REDEFINE 1 Phase 3 trial for CagriSema meet its primary endpoint of superior weight loss compared to semaglutide by December 31, 2024?",1,1.0,True
"Will the FDA approve UCB's zilucoplan for the treatment of adult patients with acetylcholine receptor autoantibody-positive generalized myasthenia gravis by December 31, 2023?",1,1.0,True
"Will the FDA officially restrict the use of checkpoint inhibitors for PD-L1 negative esophageal cancer patients, in line with the ODAC recommendation, by December 31, 2024?",0,1.0,True
"Will Maze Therapeutics initiate a Phase 2 trial of MZE829 for APOL1 kidney disease by March 31, 2025?",1,1.0,True
"Will AstraZeneca’s Phase 3 datopotamab deruxtecan (Dato-DXd) receive FDA approval for the treatment of non-small cell lung cancer by December 31, 2024?",0,1.0,True
"Will the FDA approve Madrigal Pharmaceuticals' resmetirom (Rezdiffra) for the treatment of NASH by June 30, 2024?",1,1.0,True
"Will Eliem Therapeutics announce an agreement for a merger or acquisition with another company by June 30, 2024?",1,1.0,True
"Will the Phase 3 DESTINY-Breast05 trial (NCT04622319) meet its primary endpoint of invasive disease-free survival by December 31, 2025?",1,1.0,True
"Will the FDA approve Bristol Myers Squibb's KarXT (xanomeline-trospium) for the treatment of schizophrenia by September 26, 2024?",1,1.0,True
"Will Tonix Pharmaceuticals report successful results from its Phase 3 trial of TNX-102 SL for fibromyalgia by December 31, 2023?",1,1.0,True
"Will Fortress Biotech and Journey Medical announce positive top-line results from their Phase 3 clinical trials of DFD-29 for the treatment of papulopustular rosacea by June 30, 2023?",0,1.0,True
"Will BrainStorm Cell Therapeutics receive FDA approval for NurOwn by December 31, 2023?",0,1.0,True
"Will the FDA approve Compass Pathways' psilocybin treatment (COMP360) for severe depression by December 31, 2026?",0,1.0,True
"Will the FDA approve Regeneron's odronextamab for the treatment of relapsed or refractory follicular lymphoma by June 30, 2025?",0,1.0,True
"Will Genentech's venetoclax receive FDA approval for the treatment of relapsed or refractory multiple myeloma by December 31, 2025?",0,1.0,True
"Will the FDA grant approval to Eli Lilly's lebrikizumab for the treatment of moderate-to-severe atopic dermatitis by December 31, 2024?",1,1.0,True
"Will the FDA approve BioXcel Therapeutics' BXCL501 for the treatment of agitation associated with Alzheimer's disease by December 31, 2025?",0,1.0,True
"Will the FDA approve Moderna's respiratory syncytial virus (RSV) vaccine by April 30, 2024?",0,1.0,True
"Will YS Biopharma announce that its PIKA rabies vaccine Phase 3 trial met its primary immunogenicity endpoints by December 31, 2025?",1,1.0,True
"Will Takeda Pharmaceuticals' Takhzyro (lanadelumab-flyo) receive European Commission approval for use in children aged 2 to 11 with hereditary angioedema by December 31, 2023?",1,1.0,True
"Will CG Oncology report topline data from its Phase 3 trial of cretostimogene grenadenorepvec for non-muscle invasive bladder cancer by December 31, 2024?",1,1.0,True
"Will Abivax's lead candidate Phase 3 clinical trial for the treatment of ulcerative colitis meet its primary endpoints by December 31, 2025?",1,1.0,True
"Will Vielight Inc. publish or announce clinical results for its U.S. study of brain stimulation photobiomodulation (PBM) for long COVID-19 cognitive impairment by December 31, 2025?",1,0.9,True
"Will Novo Nordisk's REDEFINE-1 Phase 3 trial for CagriSema meet its primary endpoint for body weight reduction by December 31, 2024?",1,1.0,True
"Will Merck's Phase 3 KEYNOTE-A18 trial evaluating pembrolizumab meet its primary endpoint in patients with newly diagnosed high-risk locally advanced cervical cancer by December 31, 2024?",1,1.0,True
"Will the FDA approve Exelixis' Cabometyx (cabozantinib) for the treatment of advanced neuroendocrine tumors by December 31, 2024?",0,1.0,True
"Will Eisai and Biogen's Leqembi (lecanemab) receive traditional FDA approval for the treatment of Alzheimer’s disease by July 31, 2023?",1,1.0,True
"Will Amylyx Pharmaceuticals' AMX0035 (Relyvrio) move into Phase 3 clinical trials for the treatment of progressive supranuclear palsy (PSP) by December 31, 2025?",0,1.0,True
"Will the U.S. Supreme Court issue a ruling in U.S. Food and Drug Administration v. Alliance for Hippocratic Medicine that restricts the existing FDA-approved access to mifepristone by June 30, 2024?",0,1.0,True
"Will Genexine Co. Ltd. file a Biologics License Application (BLA) for eftansomatropin alfa (GX-H9/TJ-101) in China by December 31, 2024?",1,1.0,True
"Will Viking Therapeutics initiate a Phase 3 clinical trial for its obesity drug VK2735 by December 31, 2024?",0,1.0,True
"Will the European Commission grant marketing authorization for AstraZeneca and Daiichi Sankyo’s Enhertu for the treatment of HER2-positive advanced gastric cancer by March 31, 2023?",1,1.0,True
"Will Sarepta Therapeutics' Elevidys receive full FDA approval for the treatment of Duchenne muscular dystrophy by August 31, 2024?",1,1.0,True
"Will the FDA approve Takeda's Takhzyro (lanadelumab) for the prevention of hereditary angioedema (HAE) attacks in children aged 2 to <12 years by December 31, 2023?",1,1.0,True
"Will the FDA approve Eli Lilly's tirzepatide for the treatment of obstructive sleep apnea in adults with obesity by December 31, 2024?",1,1.0,True
"Will Eli Lilly receive FDA approval for Verzenio (abemaciclib) in combination with fulvestrant for patients with HR+/HER2- advanced breast cancer following progression on a CDK4/6 inhibitor based on the postMONARCH trial results by June 30, 2025?",0,1.0,True
"Will the FDA grant supplemental Biologics License Application (sBLA) approval for Enhertu (trastuzumab deruxtecan) for patients with previously treated unresectable or metastatic HER2-low or HER2-ultralow breast cancer by December 31, 2024?",0,1.0,True
"Will the FDA grant approval to Sanofi and AstraZeneca's nirsevimab for the prevention of RSV in infants by August 31, 2023?",1,1.0,True
"Will Roche announce that the tominersen Phase 2 GENERATION HD2 study met its primary safety and efficacy endpoints by June 30, 2025?",0,1.0,True
"Will AstraZeneca's Phase 3 datopotamab deruxtecan (Dato-DXd) receive FDA approval for the treatment of non-small cell lung cancer by December 31, 2024?",0,1.0,True
"Will Johnson & Johnson's nipocalimab receive FDA approval for the treatment of generalized myasthenia gravis (gMG) by December 31, 2025?",1,1.0,True
"Will Vanda Pharmaceuticals receive FDA approval for Fanapt (iloperidone) in the treatment of bipolar I disorder by April 30, 2024?",1,1.0,True
"Will Wave Life Sciences' Phase 1b/2a RestorAATion-2 trial for WVE-006 in Alpha-1 antitrypsin deficiency meet its primary endpoint for safety and protein expression by December 31, 2024?",1,0.9,True
"Will LEO Pharma's Anzupgo (delgocitinib) cream meet its primary endpoints in its Phase 3 trial for lichen sclerosus by December 31, 2025?",0,1.0,True
"Will Axsome Therapeutics receive FDA approval for AXS-12 for the treatment of narcolepsy by December 31, 2025?",0,1.0,True
"Will Fidson Healthcare PLC announce the commencement of any Phase 2 or Phase 3 clinical trial for a new proprietary drug candidate by December 31, 2025?",0,0.9,True
"Will the FDA approve Amgen's UPLIZNA (inebilizumab-cdon) for the treatment of IgG4-related disease (IgG4-RD) by December 31, 2025?",1,1.0,True
"Will Gilead Sciences present new HIV treatment or prevention clinical data at the Conference on Retroviruses and Opportunistic Infections (CROI) by March 1, 2026?",1,1.0,True
"Will the U.S. Court of Appeals for the 5th Circuit uphold the FDA's 2000 approval of Danco Laboratories' mifepristone in its final ruling following the May 17, 2023 arguments?",1,1.0,True
"Will Novo Nordisk's Phase 3 REDEFINE-1 trial for CagriSema meet its primary endpoint of percentage change in body weight by December 31, 2024?",1,1.0,True
"Will Curio Digital Therapeutics' MamaLift Plus receive FDA clearance or approval for the treatment of postpartum depression by December 31, 2026?",1,1.0,True
"Will Amylyx Pharmaceuticals officially withdraw Relyvrio from the US market by June 30, 2024?",1,1.0,True
"Will Imbria Pharmaceuticals initiate a Phase 3 clinical trial for ninerafaxstat in patients with chronic stable angina by December 31, 2025?",0,0.9,True
"Will the Phase 3 IsKia (EMN24) trial report results for sustained 12-month MRD negativity for the Isa-KRd arm by December 31, 2025?",1,1.0,True
"Will LivaNova publish the final data from the RECOVER Clinical Study unipolar patient cohort in a peer-reviewed journal by December 31, 2024?",1,1.0,True
"Will the FDA grant approval for Eli Lilly's tirzepatide (Zepbound) for a weight-related indication in pediatric patients by December 31, 2025?",0,1.0,True
"Will Elanco's SGLT2 inhibitor velagliflozin (Senvelgo) receive FDA approval for the treatment of diabetes mellitus in cats by December 31, 2023?",1,1.0,True
"Will Rapt Therapeutics release interim data from its Phase 2b clinical trial of zelnecirnon in atopic dermatitis by December 31, 2024?",0,1.0,True
"Will NeuroSense Therapeutics initiate its Phase 3 clinical study of PrimeC for the treatment of ALS by June 30, 2025?",0,1.0,True
"Will Bharat Biotech's intranasal COVID-19 vaccine (BBV154) receive Emergency Use Authorization from the DCGI for use in India by December 31, 2022?",1,1.0,True
"Will the FDA grant full approval to Genmab and Seagen's TIVDAK for recurrent or metastatic cervical cancer by December 31, 2024?",1,1.0,True
"Will Viridian Therapeutics announce topline results from the THRIVE Phase 3 trial of VRDN-001 by June 30, 2024?",0,0.9,True
"Will the FDA lift the clinical hold on the Phase 2b/3 RHAPSODY-2 trial of the drug 3K3A-APC for ischemic stroke by December 31, 2024?",1,1.0,True
"Will Eli Lilly's Phase 3 TRAILBLAZER-ALZ 2 trial for donanemab meet its primary endpoint by June 30, 2023?",1,1.0,True
"Will Bristol Myers Squibb (Karuna Therapeutics) receive FDA approval for KarXT (xanomeline-trospium) for the treatment of schizophrenia by September 30, 2024?",1,1.0,True
"Will Simcere Pharmaceutical submit a New Drug Application (NDA) for rademikibart for the treatment of eczema in Greater China by March 31, 2024?",0,1.0,True
"Will the BHF PROTECT-TAVI trial of the Sentinel Cerebral Protection System meet its primary endpoint of reducing stroke within 72 hours of TAVR by December 31, 2026?",0,1.0,True
"Will the FDA approve UCB Pharma's psoriasis drug bimekizumab by June 30, 2023?",0,0.9,True
"Will the FDA approve AstraZeneca and Merck's sNDA for Lynparza (olaparib) for use in patients with metastatic castration-resistant prostate cancer by June 30, 2024?",1,1.0,True
"Will the FDA approve Vertex Pharmaceuticals' suzetrigine (VX-548) for the treatment of acute pain by January 30, 2025?",1,1.0,True
"Will Viatris and Kindeva Drug Delivery commercially launch Breyna, the generic version of Symbicort, in the United States by December 31, 2022?",0,1.0,True
"Will Novocure receive FDA approval for its treatment for locally advanced pancreatic cancer by December 31, 2026?",1,1.0,True
"Will the National Institute for Health and Care Excellence (NICE) recommend the combination of amivantamab and lazertinib for use in the NHS for EGFR-mutated advanced non-small cell lung cancer by December 31, 2025?",1,1.0,True
"Will the FDA approve Eli Lilly's lebrikizumab for the treatment of moderate-to-severe atopic dermatitis by December 31, 2024?",1,1.0,True
"Will Iveric Bio's Phase 3 GATHER2 trial of avacincaptad pegol (Zimura) meet its primary endpoint of reducing the rate of geographic atrophy growth by September 30, 2022?",1,1.0,True
"Will Bristol Myers Squibb's CheckMate 9DW Phase 3 trial (NCT04039607) reach its official study completion by September 30, 2026?",1,0.9,True
